"_id"	"crawl_time"	"weibo_url"	"user_id"	"created_at"	"tool"	"like_num"	"repost_num"	"comment_num"	"image_url"	"content"
"J4NibyXv7"	"1619592865"	"https://weibo.com/1699432410/J4NibyXv7"	"1699432410"	"2020-06-02 17:55:06"	"微博 weibo.com"	"72"	"60"	"13"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gfe3g0nxa6j21br0u0e84.jpg""]"	"#严防疫情反弹#【#武汉市如何在十多天内完成近千万人核酸检测#】武汉市健康委员会副主任王卫华2日在湖北省新冠肺炎疫情防控工作新闻发布会上介绍说，武汉市通过3个途径，将日检测能力从30万人份快速突破100万人份。一是挖掘内部潜力。二是调集全国资源。三是运用新方法。全市设置采样点单日最高达到2907个，工作人员 28.8万人次、医务人员5.7万人次参与采样、服务。（记者：喻珮 谭元斌 摄影：熊琦）"
"J4Ne41Ybw"	"1619592865"	"https://weibo.com/1699432410/J4Ne41Ybw"	"1699432410"	"2020-06-02 17:44:56"	"微博 weibo.com"	"94"	"86"	"15"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gfe358qlroj216s0rl10p.jpg""]"	"#严防疫情反弹#【5月14日0时至6月1日24时，武汉市集中核酸检测9899828人 没有发现确诊病例】记者2日从湖北省新冠肺炎疫情防控工作新闻发布会上了解到，5月14日0时至6月1日24时，武汉市集中核酸检测9899828人，没有发现确诊病例，检出无症状感染者300名、检出率为0.303 /万，追踪密切接触者1174名，其核酸检测结果均为阴性，对无症状感染者和密切接触者均进行了医学隔离观察。此次集中核酸检测结果显示，目前，武汉市无症状感染者在全人群的占比极低，没有发现无症状感染者传染他人的情况。（记者：喻珮 谭元斌 摄影：熊琦）"
"J4N8Nu4Mn"	"1619592865"	"https://weibo.com/1699432410/J4N8Nu4Mn"	"1699432410"	"2020-06-02 17:31:58"	"微博 weibo.com"	"94"	"65"	"11"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gfe2sabnbxj21690u0txx.jpg""]"	"#严防疫情反弹#【集中核酸检测为武汉适时调整疫情防控应急响应级别创造了条件】湖北省卫生健康委员会副主任、武汉市金银潭医院院长张定宇2日在在湖北省新冠肺炎疫情防控工作新闻发布会上说，本次核酸检测结果对武汉调整下一步的防控措施具有重要参考价值。“我个人认为，为适时调整疫情防控应急响应级别创造了条件，为全面复学复课创造了条件。”张定宇说。（记者：谭元斌、喻珮 摄影：熊琦）"
"J4MGD8JKE"	"1619592865"	"https://weibo.com/1699432410/J4MGD8JKE"	"1699432410"	"2020-06-02 16:22:34"	"微博 weibo.com"	"1831"	"196"	"101"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gfe0rzusvoj216s0rl10p.jpg""]"	"#严防疫情反弹#【#武汉市集中核酸检测总支出大约9亿元#】武汉市委常委、常务副市长胡亚波2日在湖北省新冠肺炎疫情防控工作新闻发布会上说，经过10多天努力，武汉市顺利完成集中核酸检测任务，费用由政府承担，通过集中采购降低成本，总支出大约9亿元。（记者：喻珮、谭元斌 摄影：熊琦）"
"J4Mx9FI2w"	"1619592865"	"https://weibo.com/1699432410/J4Mx9FI2w"	"1699432410"	"2020-06-02 15:59:14"	"微博原生直播"	"497"	"58"	"8"		"#严防疫情反弹#【正在直播：湖北省新冠肺炎疫情防控工作新闻发布会】湖北省召开新闻发布会，通报疫情和防控工作情况。 新华视点的微博直播 ."
"J4Lr8EOwe"	"1619592865"	"https://weibo.com/1699432410/J4Lr8EOwe"	"1699432410"	"2020-06-02 13:11:40"	"微博 weibo.com"	"196"	"96"	"39"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gfdv9hmoygj20u011b1ky.jpg""]"	"【#北京检方依法对隐瞒病情回国的黎某批准逮捕#】北京市人民检察院2日发布消息，检方依法对隐瞒病情回国的黎某以涉嫌妨害传染病防治罪批准逮捕。 　　北京市人民检察院有关负责人介绍，犯罪嫌疑人黎某及家人常年在美国工作生活。2020年3月1日，黎某开始出现发热等症状，随后多次到当地医院就诊未见好转。期间，黎某的同事被确诊为新冠肺炎。 　　3月11日，当地医院对黎某进行了核酸检测。在核酸检测结果未出时，黎某及丈夫携幼子从美国波士顿乘飞机经洛杉矶中转，乘坐国航CA988号航班回国。为顺利登机，黎某在出发前服用退烧药降低体温。登机后，黎某未主动如实申报发热等不适症状，未如实回答乘务人员关于疫情防控的相关询问。13日，黎某等抵京，当日黎某被确诊为新冠肺炎，与其密切接触者60余人被隔离。16日，黎某丈夫被确诊为新冠肺炎。 　　6月1日，北京市顺义区人民检察院依法对犯罪嫌疑人黎某以涉嫌妨害传染病防治罪批准逮捕。（记者熊琳）"
"J4KB5ECNg"	"1619592865"	"https://weibo.com/1699432410/J4KB5ECNg"	"1699432410"	"2020-06-02 11:03:26"	"微博 weibo.com"	"7417"	"905"	"360"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gfdrk2r7bpj219f0u07wi.jpg""]"	"#国际疫情动态#【世卫组织：#新冠病毒毒性并未减弱# 防控措施仍是关键】世界卫生组织卫生紧急项目技术负责人玛丽亚·范凯尔克霍弗1日表示，新冠病毒的传染性和致病性并未减弱，加强防控措施仍是防止疫情扩散的关键。 　　当天在日内瓦世卫组织总部召开的视频记者会上，对于有报道称新冠病毒“毒性”有所减弱的观点，范凯尔克霍弗表示，传染性和致病性是考量病毒的两项主要指标，从现有数据来看，新冠病毒这两项指标都未发生变化。 　　她说，防控措施的实施有助于抑制病毒的传播，这些措施包括持续检测、追踪和隔离患者及其密切接触者，动员全社会参与，做到早发现、早治疗等，这些才是减弱病毒破坏力的关键。她警告，如不采取积极行动，新冠病毒会继续感染人，且有20%的感染者会发展成重症。 　　世卫组织卫生紧急项目执行主任迈克尔·瑞安补充说，世界面临的依然是一个“杀手”病毒，每天仍有几千人因此死去，无数工作人员正在为抑制其传播付出努力。 　　他表示，总体来说，全球各地实施的防控措施成功降低了人们接触到病毒的数量和频率，所以这实际上是防控做得更好了，而不是病毒本身变弱了。当前人们不应抱有侥幸心理，还需继续执行防控措施。 　　世卫组织首席科学家苏米娅·斯瓦米纳坦在记者会上介绍，全球科学家一直在分享新冠病毒基因序列信息，持续监测病毒发生的变异及其影响，目前尚未发现任何与病毒传染性或致病性相关的变异。（记者陈俊侠 李叶）"
"J4XjjhfNt"	"1619592869"	"https://weibo.com/1699432410/J4XjjhfNt"	"1699432410"	"2020-06-03 19:25:20"	"微博 weibo.com"	"546"	"233"	"325"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gffbols7i8j21ca0u0x6q.jpg""]"	"【#布达拉宫开放啦#！布达拉宫、罗布林卡3日恢复对外开放】受新冠肺炎疫情影响，在暂停对外开放四个多月后，世界文化遗产布达拉宫、罗布林卡3日同时恢复对外开放。 　　目前，根据疫情防控需要，布达拉宫实行预约、分时、限流参观，每日预约参观人数限额2100人次，开放时间为：9时至16时 (15时停止入宫)。前往参观的游客可提前一天通过布达拉宫官方微信公众号进行预约。罗布林卡实行分时、分段、限流参观，开放时间为：9时30分至17时（16时30分停止售票、入园），前往参观的游客，需统一在售票中心排队购票进入。 　　当日，记者在布达拉宫及罗布林卡看到，景区严格执行“一进一测、实名登记”制度。游客参观需佩戴口罩，并分别出示本人电子票、二代居民身份证、“健康码”。 　　目前，西藏除世界文化遗产大昭寺因正在实施寺庙整体安防、消防、电力提升改造及文物保护工程仍未对外开放外，其余景区都已有序恢复对外开放。（记者春拉）"
"J4WijsT0U"	"1619592869"	"https://weibo.com/1699432410/J4WijsT0U"	"1699432410"	"2020-06-03 16:50:08"	"微博 weibo.com"	"123"	"60"	"36"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gff773p0d3j20zk0nkwjn.jpg""]"	"【#英国多数家庭因居家令钱包变鼓#】英国一项调查显示，由于新冠疫情期间依照要求居家，许多英国人省下先前花在度假、通勤和娱乐等事务上的大笔开销，有了更多余钱。 　　英国《每日邮报》3日报道，该报开展的这项调查发现，将近五分之四英国家庭在实施“居家令”后发现家里钱变多。他们中四分之一说，每月可支配收入增加了200到500英镑（1788到4469元人民币）。几乎半数调查对象说，他们在居家令期间花销减少，其中38%的存款增加。 　　英格兰银行2日发布数据显示，英国人4月份存款162亿英镑（1448亿元人民币）。相比之下，在截至2月的6个月里，平均每月存款数额为50亿英镑（447亿元人民币）。 　　然而，英国人3月和4月分别偿还了24亿英镑（215亿元人民币）和50亿英镑信用卡欠款，而疫情前通常一个月还款额为3亿英镑（27亿元人民币）。"
"J4VB6fidA"	"1619592869"	"https://weibo.com/1699432410/J4VB6fidA"	"1699432410"	"2020-06-03 15:03:40"	"微博 weibo.com"	"1719"	"308"	"341"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gff448wy25j21890u0qby.jpg""]"	"#东京奥运会残奥会开闭幕式可能合并#【东京奥组委正在研究奥运会残奥会开闭幕式合并的问题】日本媒体3日报道，东京奥组委正在研究将明年奥运会和残奥会的开幕式和闭幕式合并举行的问题。 　　《日刊体育》报道，由于奥运会和残奥会推迟一年举行，很多的方案需要进行大幅度调整，为了节省经费，开幕式和闭幕式的制作团队正在考虑将四个大的活动合并为两个。 　　将奥运会和残奥会的四个开闭幕式合并成两个举行的想法，本来是新冠疫情暴发之前就有人提出过，奥运会被推迟后，奥组委主席森喜朗再次提出这个方案，这位日本前首相表示，如果把四个大的活动缩减到两个，不仅可以节约开支，而且是“战胜危机之后的一个积极信号”。 　　但合并也面临很大的问题，因为奥运会举办时间是2021年7月23日至8月8日，残奥会举办时间是2021年8月24日至9月5日，如果残奥运动员想参加开幕式，必须提前一个多月抵达东京，同理，参加闭幕式的奥运选手也只能在奥运会闭幕近一个月后，重返东京。 　　森喜朗在4月的采访中，也提到了合并存在的困难，他当时说：“这需要国际奥委会和国际残奥委会的同意，另外已经购买了门票的人怎么办？最大的障碍是转播商会不会同意？” 不过，森喜朗表示，大家一定要把这件事情放到奥运会和残奥会被疫情推迟的大背景下考虑，因为延期本身就是奥运会历史上第一次出现的事情，既然是第一次，随之而来的就是应该包容很多的改变，很多细节都可以不去过分追究。（记者王子江）"
"J4UrMvoyl"	"1619592869"	"https://weibo.com/1699432410/J4UrMvoyl"	"1699432410"	"2020-06-03 12:07:58"	"微博 weibo.com"	"894"	"162"	"71"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gfez1cqm8uj218g0u07wh.jpg""]"	"#国际疫情动态#【新冠疫情或致美国经济损失7.9万亿美元 欧洲多国进一步“解封”】世界卫生组织：截至欧洲中部时间2日10时（北京时间2日16时），全球新冠确诊病例较前一日增加113198例，达到6194533例；死亡病例较前一日增加4242例，达到376320例。 　　美国约翰斯·霍普金斯大学：截至北京时间3日6时33分，全球确诊病例达6340811例，死亡病例为378359例。美国是全球疫情最严重的国家，确诊病例达1831435例，死亡病例为106180例。 　　美国国会预算办公室1日发布的数据显示，即使所有救助资金都得以用来缓解新冠疫情影响，疫情未来10年仍可能导致美国经济损失7.9万亿美元。 　　进入6月，欧洲多国进一步开放旅游景点、住宿餐饮和文化娱乐活动场所，部分国家的学校开始分阶段复课，但态度较为谨慎。 　　1日，意大利罗马斗兽场考古公园、梵蒂冈博物馆在采取严格防疫措施的情况下重新开放。荷兰开启第二阶段“解封”，餐馆、酒吧重新营业。比利时标志性建筑原子球塔当天重新开放，以期撬动国内旅游市场。希腊按其“解封”计划，幼儿园和小学复课，酒店、露天影院、公共泳池也恢复开放。 　　智利卫生部1日公布的数据显示，截至当地时间5月31日21时，该国新冠确诊病例比前一日增加5471例，累计确诊105159例。人口约1900万的智利成为拉美地区继巴西、秘鲁之后第三个确诊病例超过10万例的国家，日趋严峻的疫情形势使智利医疗系统处于重压之下。 　　统计显示，东京都2日新增确诊病例34例，是5月14日之后首次单日新增确诊病例超过30例。当晚，东京都依据当地独立制定的一套警报标准，首次发出了“东京警报”，提醒民众注意避开“密闭”“密集”“密切接触”的高风险环境。 　　据俄媒体2日报道，俄罗斯科研人员正在新冠疫苗、疗法和药物研究方面开展新探索，尝试“酸奶疫苗”“肺部紫外线消毒”等防治新手段。据塔斯社2日报道，目前俄有3家科研单位正研制9种新冠疫苗，其中8种已在世卫组织登记注册。 　　当地时间2日上午，白俄罗斯空军一架载有约22吨防疫物资的伊尔-76军用运输机降落在首都明斯克国际机场。这是白方第四次用军用包机从中国运回各类防疫物资。 　　中国政府援苏丹抗疫医疗专家组1日正式同苏方开展交流活动，与苏丹卫生紧急状态最高委员会举行会议，并赴苏丹卫生部应急中心进行疫情防控和诊疗交流。"
"J4UhdEzLm"	"1619592869"	"https://weibo.com/1699432410/J4UhdEzLm"	"1699432410"	"2020-06-03 11:41:57"	"微博 weibo.com"	"34"	"47"	"13"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gfeyaf839yj21900u0kk0.jpg""]"	"#国际疫情动态# 【#俄罗斯新增八千余名新冠确诊病例#】据俄防疫指挥部2日消息，过去24小时俄新增确诊病例8863例，累计423741例；新增死亡病例182例，累计5037例；新增治愈11108例，累计186985例。"
"J4UgtD8a5"	"1619592869"	"https://weibo.com/1699432410/J4UgtD8a5"	"1699432410"	"2020-06-03 11:40:07"	"微博 weibo.com"	"128"	"79"	"26"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gfey83svscj218z0u0npf.jpg""]"	"#全球抗疫进行时#【白俄罗斯第四次从中国运回防疫物资】当地时间2日上午，白俄罗斯空军一架载有约22吨防疫物资的伊尔-76军用运输机降落在首都明斯克国际机场。这是白方第四次用军用包机从中国运回各类防疫物资。 　　据了解，这批防疫物资体积超过140立方米，包括中国上海合作组织睦邻友好合作委员会向白方捐赠的核酸检测试剂、重庆市捐赠的防护服、陕西中医药大学捐赠的5万份预防用中成药和中药配方颗粒、一家中国公司捐赠的N95口罩和联合国儿童基金会捐赠的100台氧气浓缩器等。 　　白俄罗斯卫生部副部长安德罗修克当天在机场向媒体介绍说，这些防疫物资将分配给白各地区，优先提供给疫情最严峻的地区。白紧急情况部副部长多尔戈列维茨随同军机一起前往中国接回了这批防疫物资，他对中方相关部门的支持表示感谢。 　　此前，白俄罗斯分别于4月17日、26日和5月13日用军用运输机从中国运回捐赠和购买的各类防疫物资及两条全自动口罩生产线等，总重量达到112吨。 　　除白方派军用包机从中国运回的各类防疫物资，中国政府已另向白方提供了两批防疫物资，包括检测试剂、红外体温计、各类口罩等，这些物资已分批次运抵白俄罗斯并已投入使用。 　　在中国武汉报告新冠疫情后，白方曾在第一时间向中国提供约40吨各类防疫物资，包括消毒液、一次性医用口罩和手套等。（记者魏忠杰 李佳）"
"J4TRlqtx1"	"1619592869"	"https://weibo.com/1699432410/J4TRlqtx1"	"1699432410"	"2020-06-03 10:38:12"	"微博 weibo.com"	"46"	"72"	"10"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gfewg1klv3j20fm0fmx6p.jpg""]"	"#严防疫情反弹#【吉林省#舒兰市风险等级由高风险调整为低风险#】3日，吉林省新冠肺炎疫情防控工作领导小组办公室发布关于调整吉林省新冠肺炎疫情防控分区分级情况的通报称，按照国家新冠肺炎疫情分区分级标准，6月3日起将舒兰市风险等级由高风险调整为低风险。吉林省将根据疫情发展态势，适时对各地分区分级做出调整。（记者赵丹丹、段续）"
"J4SXW8bhI"	"1619592869"	"https://weibo.com/1699432410/J4SXW8bhI"	"1699432410"	"2020-06-03 08:21:41"	"微博 weibo.com"	"44"	"86"	"10"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gfesi2ajsfj20fm0fmx6p.jpg""]"	"#国际疫情动态# 【世卫组织：#中国以外新冠确诊病例达6109936例#】世界卫生组织2日公布的最新数据显示，中国以外新冠确诊病例达到6109936例。 　　世卫组织每日疫情报告显示，截至欧洲中部时间2日10时（北京时间16时），中国以外新冠确诊病例较前一日增加113189例，达到6109936例；中国以外死亡病例较前一日增加4242例，达到371675例。 　　全球范围内，新冠确诊病例较前一日增加113198例，达到6194533例；死亡病例较前一日增加4242例，达到376320例。（记者刘曲）"
"J53l22jOi"	"1619592872"	"https://weibo.com/1699432410/J53l22jOi"	"1699432410"	"2020-06-04 10:46:03"	"微博 weibo.com"	"45"	"68"	"9"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gfg2ab5ik9j21900u07wj.jpg""]"	"#国际疫情动态#【世卫组织对#中南美洲国家疫情加速蔓延#表示担忧】世界卫生组织3日对新冠疫情在中、南美洲许多国家加速蔓延表示担忧，建议这些国家将其他国家的成功经验和知识与当地情况结合，采取全面、持续的抗疫措施。 　　世卫组织总干事谭德塞在当天的记者会上说，过去5天各国每天向世卫组织报告的新冠确诊病例均超过10万例，其中美洲仍然是报告病例最多的地区，几周来美洲地区每天报告的病例数超过世界其他地区每天报告的病例数总和。 　　他表示，世卫组织尤其担心中、南美洲许多国家的新冠疫情在加速蔓延。东地中海、东南亚和非洲地区的病例也在增多，但相比中、南美洲，其总数要少得多。 　　世卫组织卫生紧急项目执行主任迈克尔·瑞安表示，新冠疫情在不同国家和地区处于不同阶段。世卫组织目前尤其担忧中美洲国家海地的疫情发展，其他中美洲国家情况不同，但也不容乐观。南美国家尤其是巴西和秘鲁，病毒仍在加速传播。 　　瑞安说，当前中、南美洲疫情快速发展主要源于社区传播严重。一旦社区传播成型就很难在短期内完全根除，必须采取“全政府、全社会”等一系列全面、持续的措施加以抑制。他建议中、南美洲国家坚持实施抗疫措施，以科学和证据为指导，结合全球抗疫知识和经验以及本国具体情况，鼓励社区参与抗疫。他表示，应对新冠大流行并无绝对的、适合所有国家和地区的成功经验，只有因地制宜、政府全力投入、充分尊重科学、长期坚持方能成功。        世卫组织卫生紧急项目技术负责人玛丽亚·范凯尔克霍弗建议，对于疫情仍严重的国家，虽然新冠病毒似乎无处不在，但应集中力量找出病毒传播最严重的区域或人群，将有限资源集中用于这些区域或人群。此外，还应高度关注高风险感染人群，比如一线医卫人员。（记者刘曲）"
